lat,lon,scc_id
40.691121,-73.953566,0
40.692884,-73.956773,0
40.692993,-73.955826,0
40.694688,-73.955197,0
40.693102,-73.95488,0
40.691017,-73.954466,0
40.690908,-73.95541,0
40.6908,-73.956356,0
40.694117,-73.960158,0
40.694215,-73.959311,0
40.691871,-73.9656,0
40.6923,-73.961899,0
40.690546,-73.958578,0
40.690448,-73.959428,0
40.690346,-73.960293,0
40.692424,-73.960738,0
40.69253,-73.959844,0
40.692628,-73.958993,0
40.694366,-73.957997,0
40.692779,-73.957681,0
40.690694,-73.957272,0
40.688326,-73.96481,0
40.688555,-73.962836,0
40.688463,-73.957132,0
40.687819,-73.962694,0
40.686352,-73.962398,0
40.68375,-73.958983,0
40.6862,-73.950737,0
40.68578,-73.954393,0
40.687245,-73.954684,0
40.686996,-73.956841,0
40.6859494,-73.9594227,0
40.6862629,-73.956699,0
40.68553,-73.95655,0
40.684735,-73.950446,0
40.683646,-73.946873,0
40.685439,-73.944328,0
40.704126,-73.909915,0
40.7034246,-73.9117817,0
40.71096,-73.9065,0
40.711835,-73.907984,0
40.706494,-73.90284,0
40.705518,-73.900838,0
40.702838,-73.905284,0
40.703538,-73.903381,0
40.7024,-73.904542,0
40.700271,-73.90488,0
40.704018,-73.897947,0
40.706018,-73.887396,0
40.7054033,-73.8843202,0
40.7057809,-73.8826375,0
40.7001503,-73.8802684,0
40.6998631,-73.8811261,0
40.700183,-73.882106,0
40.700372,-73.881302,0
40.703176,-73.887181,0
40.700891,-73.893349,0
40.70141,-73.896649,0
40.702518,-73.89411,0
40.702777,-73.894566,0
40.70396,-73.895692,0
40.702746,-73.897314,0
40.7034736,-73.8955166,0
40.702593,-73.895202,0
40.701897,-73.894956,0
40.693076,-73.893981,0
40.697128,-73.895585,0
40.696799,-73.896772,0
40.696094,-73.896309,0
40.695498,-73.895879,0
40.694286,-73.899541,0
40.691996,-73.9020828,0
40.690409,-73.903597,0
40.6862345,-73.9178503,0
40.6857227,-73.9158176,0
40.6855057,-73.9177021,0
40.6847706,-73.9175587,0
40.686072,-73.916046,0
40.689409,-73.913946,0
40.687936,-73.915395,0
40.687507,-73.914642,0
40.686652,-73.91314,0
40.687079,-73.913892,0
40.685645,-73.91529,0
40.685227,-73.91454,0
40.687271,-73.910189,0
40.687699,-73.91094,0
40.686224,-73.912389,0
40.6848,-73.913798,0
40.685683,-73.90598,0
40.685128,-73.906422,0
40.685561,-73.907183,0
40.685988,-73.907934,0
40.684387,-73.905992,0
40.677112,-73.903355,0
40.6759793,-73.9034596,0
40.677159,-73.90426,0
40.6760549,-73.9043568,0
40.677208,-73.905137,0
40.6761128,-73.9052315,0
40.6780053,-73.9059272,0
40.6772608,-73.9059916,0
40.6761626,-73.9061185,0
40.677312,-73.907023,0
40.6762154,-73.9071404,0
40.673979,-73.911152,0
40.662973,-73.91683,0
40.6776576,-73.9368906,0
40.671774,-73.936406,0
40.67291,-73.940764,0
40.672867,-73.939971,0
40.672826,-73.939076,0
40.671926,-73.939177,0
40.671033,-73.93926,0
40.665838,-73.942528,0
40.672228,-73.94471,0
40.67238,-73.94748,0
40.674005,-73.944544,0
40.673272,-73.947396,0
40.674162,-73.947313,0
40.675386,-73.953363,0
40.674462,-73.952849,0
40.675355,-73.952768,0
40.676875,-73.949845,0
40.6757929,-73.9443586,0
40.675053,-73.94723,0
40.6759429,-73.9471286,0
40.6760949,-73.9498976,0
40.675204,-73.950001,0
40.674312,-73.950082,0
40.673632,-73.953999,0
40.672681,-73.953019,0
40.673571,-73.952937,0
40.673422,-73.950166,0
40.67253,-73.950251,0
40.671791,-73.953102,0
40.671488,-73.947564,0
40.671638,-73.950334,0
40.670504,-73.944872,0
40.668224,-73.953439,0
40.669115,-73.953353,0
40.668965,-73.950584,0
40.667922,-73.947899,0
40.668784,-73.947818,0
40.6697492,-73.9449437,0
40.6700623,-73.9504826,0
40.6694989,-73.9477505,0
40.670597,-73.947647,0
40.670748,-73.950418,0
40.670898,-73.953187,0
40.67118,-73.955937,0
40.672237,-73.956477,0
40.672055,-73.955622,0
40.671872,-73.954637,0
40.6709812,-73.9549691,0
40.6697987,-73.9532942,0
40.669229,-73.955593,0
40.670125,-73.955269,0
40.6708396,-73.9579081,0
40.670477,-73.961663,0
40.669779,-73.958292,0
40.6689,-73.958609,0
40.668021,-73.958927,0
40.66836,-73.955907,0
40.66748,-73.956223,0
40.66644,-73.953606,0
40.667333,-73.953521,0
40.668072,-73.950668,0
40.667181,-73.950752,0
40.665248,-73.948151,0
40.665988,-73.945301,0
40.666139,-73.948067,0
40.667031,-73.947984,0
40.667772,-73.945129,0
40.66688,-73.945214,0
40.666727,-73.942444,0
40.667469,-73.939593,0
40.667622,-73.942361,0
40.668615,-73.945046,0
40.668461,-73.942285,0
40.668296,-73.939515,0
40.666578,-73.939676,0
40.665536,-73.936984,0
40.666426,-73.936907,0
40.667976,-73.933982,0
40.666276,-73.934138,0
40.666126,-73.931381,0
40.667825,-73.931214,0
40.664091,-73.928779,0
40.665117,-73.929307,0
40.666021,-73.929461,0
40.665086,-73.928683,0
40.66597,-73.928598,0
40.666866,-73.928525,0
40.667015,-73.931291,0
40.667168,-73.934058,0
40.667317,-73.936825,0
40.668128,-73.936749,0
40.6691506,-73.9338688,0
40.6694567,-73.9394074,0
40.6688962,-73.9366764,0
40.669891,-73.933798,0
40.670041,-73.936569,0
40.670192,-73.939337,0
40.6691874,-73.9422164,0
40.670342,-73.942106,0
40.671126,-73.940931,0
40.671338,-73.944795,0
40.671185,-73.94203,0
40.671974,-73.940062,0
40.672016,-73.940847,0
40.672078,-73.941945,0
40.67312,-73.944628,0
40.672968,-73.94186,0
40.6745624,-73.9380962,0
40.6754919,-73.9388236,0
40.674599,-73.938895,0
40.673708,-73.938981,0
40.673859,-73.941775,0
40.674907,-73.944462,0
40.674748,-73.941694,0
40.6756089,-73.9409986,0
40.6756419,-73.9415916,0
40.679282,-73.943094,0
40.6781843,-73.9431777,0
40.6788606,-73.9459937,0
40.679485,-73.946818,0
40.6794356,-73.9459334,0
40.6808412,-73.9385438,0
40.6809475,-73.9376327,0
40.678878,-73.935599,0
40.6852984,-73.9325181,0
40.692961,-73.931053,0
40.691495,-73.93076,0
40.692228,-73.930907,0
40.694317,-73.930512,0
40.698772,-73.922328,0
40.698349,-73.922744,0
40.697726,-73.924528,0
40.698215,-73.924049,0
40.69831,-73.925564,0
40.697299,-73.923776,0
40.698622,-73.920132,0
40.696015,-73.92152,0
40.693573,-73.922748,0
40.691491,-73.92556,0
40.6911,-73.92295,0
40.692196,-73.924876,0
40.693315,-73.924951,0
40.692901,-73.924185,0
40.692626,-73.923672,0
40.690011,-73.9241282,0
40.690399,-73.923644,0
40.689646,-73.9184,0
40.690499,-73.919906,0
40.690692,-73.916199,0
40.69111,-73.916964,0
40.691808,-73.91862,0
40.693449,-73.917009,0
40.692594,-73.915505,0
40.692785,-73.911805,0
40.693212,-73.912554,0
40.69193,-73.910298,0
40.691692,-73.905846,0
40.6951523,-73.904808,0
40.6956953,-73.9042787,0
40.6951211,-73.9032228,0
40.6941198,-73.9058005,0
40.6936916,-73.9050508,0
40.69212,-73.906599,0
40.691075,-73.908797,0
40.692549,-73.907347,0
40.6949788,-73.9073041,0
40.6945505,-73.9065544,0
40.692976,-73.908101,0
40.693405,-73.908853,0
40.6962655,-73.9095565,0
40.6986876,-73.9095334,0
40.700169,-73.909204,0
40.699882,-73.908299,0
40.700034,-73.906978,0
40.6982541,-73.9087823,0
40.6978252,-73.9080259,0
40.699699,-73.905493,0
40.6975651,-73.9075859,0
40.699279,-73.904783,0
40.6969734,-73.9065281,0
40.6958372,-73.9088068,0
40.6954082,-73.9080558,0
40.693832,-73.909605,0
40.694259,-73.910357,0
40.694687,-73.911107,0
40.69798,-73.912558,0
40.698783,-73.911776,0
40.698351,-73.911024,0
40.69793,-73.910272,0
40.6975518,-73.9118082,0
40.6971209,-73.911054,0
40.697499,-73.909513,0
40.6966948,-73.9103081,0
40.695115,-73.91186,0
40.693641,-73.913307,0
40.694068,-73.914057,0
40.695541,-73.912608,0
40.69597,-73.913361,0
40.694497,-73.914808,0
40.693022,-73.916257,0
40.69146,-73.917791,0
40.690076,-73.919153,0
40.6882683,-73.9199045,0
40.688641,-73.92055,0
40.6873846,-73.9208875,0
40.687811,-73.923689,0
40.688115,-73.921032,0
40.6887458,-73.9211581,0
40.68949,-73.922072,0
40.689924,-73.922807,0
40.690927,-73.920657,0
40.691353,-73.921411,0
40.691823,-73.92223,0
40.692213,-73.922919,0
40.6928233,-73.9212145,0
40.693144,-73.921994,0
40.695587,-73.920767,0
40.695157,-73.920011,0
40.694731,-73.919271,0
40.692485,-73.920301,0
40.694304,-73.918512,0
40.692149,-73.919459,0
40.693877,-73.917761,0
40.697253,-73.915616,0
40.69768,-73.916368,0
40.696208,-73.917818,0
40.695782,-73.917071,0
40.694922,-73.915562,0
40.695351,-73.916313,0
40.696398,-73.914114,0
40.696826,-73.914865,0
40.6984094,-73.9133096,0
40.6995563,-73.9110442,0
40.69944,-73.912289,0
40.6988384,-73.9140606,0
40.6993,-73.913606,0
40.699696,-73.915562,0
40.700777,-73.913328,0
40.6992681,-73.9148129,0
40.699028,-73.916223,0
40.7005533,-73.9170628,0
40.701617,-73.91485,0
40.700125,-73.916313,0
40.698893,-73.917522,0
40.69811,-73.917118,0
40.698537,-73.917872,0
40.69663,-73.918564,0
40.697061,-73.919321,0
40.69749,-73.920074,0
40.697918,-73.920824,0
40.696871,-73.923025,0
40.696443,-73.922271,0
40.694001,-73.923498,0
40.694429,-73.924249,0
40.69428,-73.926736,0
40.693724,-73.925715,0
40.694855,-73.924995,0
40.695285,-73.92575,0
40.695712,-73.926499,0
40.696142,-73.92725,0
40.694548,-73.927227,0
40.695111,-73.928259,0
40.693864,-73.929702,0
40.693174,-73.928524,0
40.692346,-73.927071,0
40.6925615,-73.927998,0
40.691929,-73.926316,0
40.6918297,-73.9278505,0
40.6907634,-73.9306163,0
40.6910986,-73.9277032,0
40.690831,-73.924392,0
40.690368,-73.9275559,0
40.6892979,-73.930325,0
40.6896336,-73.9274079,0
40.689275,-73.923979,0
40.6889003,-73.9272601,0
40.6885429,-73.9238344,0
40.6881663,-73.9271121,0
40.6871,-73.929888,0
40.6874382,-73.9269653,0
40.6870792,-73.9235426,0
40.6867026,-73.9268171,0
40.6859717,-73.9266698,0
40.679749,-73.928651,0
40.680507,-73.928568,0
40.6806706,-73.9247946,0
40.6794763,-73.92355,0
40.6797903,-73.9246435,0
40.677118,-73.923779,0
40.681211,-73.922427,0
40.680788,-73.919574,0
40.680476,-73.922277,0
40.678222,-73.923673,0
40.678171,-73.9227,0
40.678116,-73.921711,0
40.678917,-73.922505,0
40.6768214,-73.9183029,0
40.676886,-73.919219,0
40.678069,-73.920842,0
40.67802,-73.919991,0
40.677975,-73.919121,0
40.678669,-73.917968,0
40.6787307,-73.9191197,0
40.67887,-73.921646,0
40.679745,-73.922132,0
40.679323,-73.919286,0
40.680055,-73.91943,0
40.6833229,-73.91727,0
40.68214,-73.914319,0
40.682874,-73.914465,0
40.682568,-73.917122,0
40.681519,-73.91972,0
40.681834,-73.916977,0
40.680677,-73.914028,0
40.6783666,-73.9081367,0
40.679089,-73.90828,0
40.6783986,-73.9130362,0
40.6764512,-73.9118549,0
40.676496,-73.9127615,0
40.6764108,-73.9137039,0
40.6766099,-73.9146336,0
40.677774,-73.915426,0
40.677724,-73.914519,0
40.677672,-73.913585,0
40.67762,-73.912647,0
40.67757,-73.911749,0
40.677521,-73.910814,0
40.6782898,-73.9108023,0
40.678783,-73.910939,0
40.67921,-73.913739,0
40.679515,-73.911082,0
40.681284,-73.908719,0
40.680554,-73.908571,0
40.68024,-73.911225,0
40.68098,-73.911374,0
40.682446,-73.911664,0
40.681712,-73.911518,0
40.681408,-73.914178,0
40.681101,-73.916831,0
40.680371,-73.916687,0
40.679935,-73.913883,0
40.679637,-73.91654,0
40.6786222,-73.9172046,0
40.678427,-73.913559,0
40.678906,-73.916393,0
40.677924,-73.918191,0
40.677872,-73.917289,0
40.677824,-73.916354,0
40.6766861,-73.9192397,0
40.6767523,-73.9173856,0
40.6766546,-73.9155402,0
40.6766913,-73.9164683,0
40.67506,-73.916617,0
40.67413,-73.91392,0
40.674908,-73.913846,0
40.675687,-73.913777,0
40.675838,-73.916544,0
40.67428,-73.916689,0
40.672348,-73.914087,0
40.67339,-73.916773,0
40.672499,-73.916857,0
40.671009,-73.922384,0
40.670117,-73.922467,0
40.669978,-73.919878,0
40.670868,-73.919794,0
40.672792,-73.922215,0
40.674736,-73.924996,0
40.673996,-73.92784,0
40.673844,-73.925082,0
40.672954,-73.925161,0
40.671169,-73.925328,0
40.672211,-73.928014,0
40.672062,-73.925245,0
40.6719,-73.9223,0
40.671758,-73.91971,0
40.67265,-73.919625,0
40.673684,-73.922132,0
40.673542,-73.919541,0
40.674574,-73.922049,0
40.674438,-73.919455,0
40.675213,-73.919385,0
40.675989,-73.919312,0
40.676934,-73.920106,0
40.67698,-73.920946,0
40.677019,-73.921816,0
40.675348,-73.921975,0
40.676131,-73.921901,0
40.676293,-73.924831,0
40.6770412,-73.9224599,0
40.678378,-73.926492,0
40.678276,-73.924662,0
40.6769957,-73.9247783,0
40.6771204,-73.9270455,0
40.6775084,-73.9309832,0
40.6779683,-73.9339514,0
40.6780204,-73.9348354,0
40.6788275,-73.9347839,0
40.6787689,-73.9338741,0
40.678729,-73.932969,0
40.677631,-73.9330604,0
40.6774252,-73.9325873,0
40.6773544,-73.9282217,0
40.67855,-73.929811,0
40.6773002,-73.9303144,0
40.675663,-73.927688,0
40.676444,-73.927615,0
40.677269,-73.9265748,0
40.6771467,-73.9275244,0
40.678466,-73.928426,0
40.678428,-73.927427,0
40.6791665,-73.9269248,0
40.679032,-73.924593,0
40.6793828,-73.9253418,0
40.6801109,-73.9254885,0
40.6808457,-73.9256366,0
40.682254,-73.919866,0
40.6826927,-73.9226722,0
40.681936,-73.922545,0
40.6815714,-73.9257829,0
40.6819701,-73.9288668,0
40.6823124,-73.9259322,0
40.683418,-73.9228146,0
40.6830416,-73.9260792,0
40.6834352,-73.9291606,0
40.6837729,-73.9262266,0
40.6845068,-73.9263745,0
40.6856134,-73.9232523,0
40.6852374,-73.9265218,0
40.685635,-73.929591,0
40.6849005,-73.9294515,0
40.6845648,-73.9323716,0
40.6841687,-73.9293089,0
40.6820988,-73.9407709,0
40.6835656,-73.9410609,0
40.683973,-73.944036,0
40.6832401,-73.943891,0
40.6825059,-73.9437446,0
40.6828317,-73.9409158,0
40.6842279,-73.9353012,0
40.6846261,-73.9383668,0
40.6838922,-73.9382204,0
40.6831591,-73.9380741,0
40.6834953,-73.9351552,0
40.6838328,-73.9322254,0
40.6824261,-73.9379278,0
40.6820289,-73.9348632,0
40.682762,-73.9350092,0
40.6830993,-73.9320788,0
40.6827038,-73.9290092,0
40.6823668,-73.9319325,0
40.680416,-73.935565,0
40.6802215,-73.9345032,0
40.6812878,-73.9347156,0
40.6816296,-73.9317853,0
40.681237,-73.928727,0
40.6809028,-73.9316401,0
40.6801698,-73.9314937,0
40.679277,-73.929058,0
40.6793663,-73.9313332,0
40.679485,-73.932897,0
40.679564,-73.934351,0
40.679593,-73.934872,0
40.67973,-73.937398,0
40.679786,-73.938436,0
40.6798893,-73.9403341,0
40.6806156,-73.9404777,0
40.6816925,-73.9377814,0
40.6813645,-73.9406257,0
40.6813093,-73.9476299,0
40.6807121,-73.9462846,0
40.6814467,-73.9464365,0
40.6817731,-73.9436006,0
40.6810394,-73.9434455,0
40.679184,-73.941277,0
40.679938,-73.941209,0
40.6802855,-73.9433072,0
40.6802151,-73.9463448,0
40.680088,-73.943973,0
40.679336,-73.944048,0
40.678239,-73.944149,0
40.677351,-73.94423,0
40.676723,-73.947074,0
40.676572,-73.944303,0
40.676421,-73.941535,0
40.6772,-73.941463,0
40.6780093,-73.9435585,0
40.678457,-73.939782,0
40.6779972,-73.9398142,0
40.678498,-73.940519,0
40.6780297,-73.9405438,0
40.6778944,-73.9413978,0
40.679035,-73.938508,0
40.6777694,-73.9358124,0
40.677924,-73.9385911,0
40.676895,-73.935923,0
40.67705,-73.938695,0
40.676389,-73.940944,0
40.676272,-73.938768,0
40.67356,-73.936263,0
40.67519,-73.9333127,0
40.6753339,-73.9360606,0
40.676121,-73.935997,0
40.676745,-73.933153,0
40.675969,-73.933226,0
40.676597,-73.930383,0
40.675818,-73.930457,0
40.6742722,-73.9259045,0
40.674784,-73.9258859,0
40.674887,-73.9277757,0
40.675039,-73.9305447,0
40.674147,-73.930615,0
40.672363,-73.930785,0
40.673106,-73.927929,0
40.673257,-73.930697,0
40.674302,-73.933383,0
40.673408,-73.933468,0
40.6726743,-73.936343,0
40.672515,-73.933553,0
40.671626,-73.933635,0
40.670886,-73.93649,0
40.670734,-73.933721,0
40.669738,-73.931033,0
40.671474,-73.930868,0
40.670583,-73.930952,0
40.671321,-73.928098,0
40.670279,-73.925413,0
40.67043,-73.928181,0
40.669588,-73.928261,0
40.668798,-73.931119,0
40.667672,-73.928443,0
40.668647,-73.92835,0
40.665075,-73.927394,0
40.665515,-73.92638,0
40.665715,-73.925922,0
40.665348,-73.92232,0
40.664952,-73.922879,0
40.666445,-73.924244,0
40.6661293,-73.9256953,0
40.667468,-73.924687,0
40.669435,-73.925491,0
40.668496,-73.925598,0
40.6691865,-73.9208616,0
40.6687041,-73.921943,0
40.669276,-73.922544,0
40.6684412,-73.9191926,0
40.665909,-73.918535,0
40.6657832,-73.9194008,0
40.665626,-73.920444,0
40.667852,-73.92102,0
40.667334,-73.922215,0
40.667098,-73.922753,0
40.6683606,-73.9226328,0
40.6685564,-73.9219752,0
40.6691713,-73.9205766,0
40.6683546,-73.920155,0
40.6695683,-73.9199236,0
40.669002,-73.918382,0
40.66982,-73.91711,0
40.66857,-73.918261,0
40.668708,-73.917306,0
40.666046,-73.917614,0
40.666188,-73.916658,0
40.66451,-73.917221,0
40.664654,-73.916267,0
40.663116,-73.915875,0
40.660181,-73.914131,0
40.660041,-73.915086,0
40.661432,-73.916434,0
40.661574,-73.915477,0
40.661722,-73.914526,0
40.657247,-73.912423,0
40.658645,-73.913736,0
40.662412,-73.909857,0
40.66395,-73.910244,0
40.665351,-73.911559,0
